lalowihalf,lakidshalf,lahunvhalf,lalowi1,lakids1,lahunv1,lalowi10,lakids10,lahunv10,lalowi20,lakids20,lahunv20,State,County,Urban,Rural
2343.518524,1523.999994,121.9732586,2343.518524,1523.999994,121.9732586,2329.451587,1500.184102,121.9732586,2283.959124,1450.69813,121.7275958,MT,Roosevelt,No,Yes
549.4673747,278.7626336,52.27511003,302.5939714,153.7167819,39.31103787,172.9822317,91.67378459,21.91369299,99.27589233,48.82870324,13.04931457,MT,Rosebud,No,Yes
427.1872429,348.9999979,23.59377608,426.8209843,348.844124,23.56321964,278.3901068,247.5632833,13.83897943,39.69343692,30.05575728,1.940436038,MT,Rosebud,No,Yes
2397.522807,1021.849319,47.04013665,2163.34035,915.4770707,41.42660354,1399.854756,631.2920737,25.33324816,972.6864327,448.2987284,16.47725758,MT,Sanders,No,Yes
1202.186998,417.9999986,60.60648133,1202.186998,417.9999986,60.60648133,1014.204746,336.0933013,53.41293459,21.80418397,5.340845039,1.206735836,MT,Sanders,No,Yes
367.0916689,185.3523393,39.3397608,203.6294209,111.3189815,27.68854678,74.32390017,27.27560241,11.81701427,8.046936583,0.780414198,1.304345106,MT,Sheridan,No,Yes
321.6126561,209.9999993,20.35885094,321.6126561,209.9999993,20.35885094,306.756582,199.0383151,19.57890082,46.52514688,37.73329079,2.532319796,MT,Sheridan,No,Yes
1209.406789,1160.733562,89.43675631,1071.886999,1020.84288,80.12756649,73.80793083,84.82127333,0.818743331,19.65717856,17.93133251,0.137713054,MT,Silver Bow,No,Yes
431.6220301,254.5534282,5.592169226,324.8485407,178.9429366,3.631168665,147.2265588,72.77487925,1.527853829,22.78201715,2.546185096,0.273335651,MT,Stillwater,No,Yes
832.277962,780.0000015,17.11118466,832.277962,780.0000015,17.11118466,378.6695677,212.5455934,5.223239099,132.9072429,83.247101,1.479081838,MT,Stillwater,No,Yes
831.4810783,519.6680748,7.476899915,717.9280337,437.0016052,6.963226645,315.692315,200.7679079,3.137413286,46.29607381,27.50067847,0.200538186,MT,Sweet Grass,No,Yes
806.9322019,447.0000038,10.19881872,806.9322019,447.0000038,10.19881872,624.3422279,327.2046464,10.19881872,405.8717293,223.8122693,8.735956614,MT,Teton,No,Yes
408.682958,453.0000002,16.67134353,408.682958,453.0000002,16.67134353,408.4945328,453.0000002,16.658263,20.59406705,22.87798027,1.369580074,MT,Teton,No,Yes
627.7925193,295.9945571,48.15368132,353.549999,170.0198223,33.70697664,214.6521221,104.8606137,20.99064234,136.6686433,74.89679024,8.751170007,MT,Teton,No,Yes
527.8350582,301.9999979,96.53947319,527.8350582,301.9999979,96.53947319,524.2354797,299.5697355,95.68399451,395.0931538,237.0543101,57.16353775,MT,Toole,No,Yes
637.9566279,422.0420764,33.07990771,136.9737728,165.6676148,13.41859023,76.12754476,110.7101515,7.5821931,13.69433629,11.20099475,1.872702903,MT,Toole,No,Yes
286.6895742,133.9999997,17.85266453,286.6895742,133.9999997,17.85266453,286.6895742,133.9999997,17.85266453,270.5578808,125.8049839,16.71623914,MT,Treasure,No,Yes
434.3702622,273.9804585,3.050675622,434.2794882,273.8750004,3.050675622,379.4315769,222.3043989,3.050675622,234.3325426,147.5180878,3.036743252,MT,Valley,No,Yes
874.8160276,758.62094,31.31892322,783.8682866,635.498712,29.47458329,644.9489791,467.0498117,26.73526401,203.1020726,117.3755435,9.910982935,MT,Valley,No,Yes
950.0348065,512.9999997,92.3874665,950.0348065,512.9999997,92.3874665,950.0348065,512.9999997,92.3874665,950.0348065,512.9999997,92.3874665,MT,Wheatland,No,Yes
310.4018945,216.9999996,8.223650516,310.4018945,216.9999996,8.223650516,162.8816398,118.7688845,4.407169893,19.75437788,17.4115568,0.499715727,MT,Wibaux,No,Yes
939.7739089,1661.000006,15.22334609,939.7739089,1661.000006,15.22334609,153.1696164,203.9210555,5.673211881,78.78406116,111.3497093,2.779116987,MT,Yellowstone,No,Yes
1818.325919,1098.000006,34.57929566,1818.325919,1098.000006,34.57929566,1571.619148,996.787351,34.19018679,312.7065362,218.8653629,14.14021047,MT,Yellowstone,No,Yes
1839.263832,2026.999988,42.20113769,1673.589665,1906.368437,41.32194945,161.2562013,88.97422128,1.141953532,3.145639791,0.675954681,0.020326992,MT,Yellowstone,No,Yes
300.9166689,154.0000017,21.05937509,300.9166689,154.0000017,21.05937509,300.9166689,154.0000017,21.05937509,130.3250361,70.88803057,9.040308251,NE,Banner,No,Yes
921.6246787,756.2335585,36.75759738,866.2700626,719.1503823,34.84562741,488.9406137,376.8066305,23.59179097,1.375139213,1.961980957,0.063011065,NE,Boone,No,Yes
812.7167505,526.0000002,32.03976235,812.7167505,526.0000002,32.03976235,697.1713362,407.5469945,30.71861538,142.0759899,80.03230096,6.338755865,NE,Box Butte,No,Yes
843.7238729,451,24.73534799,843.7238729,451,24.73534799,843.7238729,451,24.73534799,650.3019581,330.8212189,22.18234811,NE,Boyd,No,Yes
859.7090628,305.9068071,46.18380314,725.554644,261.0767277,40.28684807,175.5152263,58.77227563,9.794381539,49.16066947,14.10890207,2.895953436,NE,Brown,No,Yes
1185.34879,901.0000012,47.90643051,1185.34879,901.0000012,47.90643051,1183.895722,899.9481148,47.90643051,103.3598643,86.81085707,0.982187349,NE,Buffalo,No,Yes
665.910512,529.7473327,93.74794657,494.1975569,335.6109146,53.05823289,359.7456354,213.2776385,28.84368657,263.5481017,141.2589002,17.54450114,NE,Cherry,No,Yes
422.8207645,338.9999984,15.81008906,422.8207645,338.9999984,15.81008906,397.1714795,317.0684145,13.76613164,336.0344564,263.5812652,8.942252006,NE,Cherry,No,Yes
756.5512841,674.0000035,16.73864729,754.0811097,667.5026036,16.73864729,483.7294112,409.3059991,10.87619765,16.11066895,17.63287558,0.460641028,NE,Cheyenne,No,Yes
1041.320015,658.585822,34.60413284,1039.760856,655.9235735,34.58411855,747.5831627,474.4546865,28.22237769,30.3382727,23.03940313,0.592965048,NE,Custer,No,Yes
887.1886785,634.9999997,29.56761536,887.1886785,634.9999997,29.56761536,797.7486899,570.1835726,25.13967407,314.1547273,217.415122,4.429480791,NE,Custer,No,Yes
589.1643102,321.0000001,7.40030658,589.1643102,321.0000001,7.40030658,444.875383,239.1615435,6.529859208,48.81461871,23.64639302,0.320258912,NE,Custer,No,Yes
1121.274023,556.9999991,60.14254664,1121.273888,556.9999991,60.14253684,811.2643416,378.7575567,49.84879959,565.4011858,263.0111187,41.42390234,NE,Dawes,No,Yes
996.8900191,683.9999982,17.79854374,996.8900191,683.9999982,17.79854374,654.6259222,444.9824851,10.20894207,10.67618388,8.154207901,0.348014375,NE,Dawson,No,Yes
418.0889728,279.5721052,3.48025518,345.1326345,231.6797421,3.397593982,219.9866858,135.9843781,2.588428429,6.427737725,2.712876077,0.052246721,NE,Dundy,No,Yes
1046.964625,594.0000001,31.2701111,1046.964625,594.0000001,31.2701111,1046.964625,594.0000001,31.2701111,737.3213138,380.0400995,25.65794534,NE,Frontier,No,Yes
1447.704334,800.9502373,60.71202748,1369.58765,756.0945644,58.73871892,978.0708762,520.5247358,43.39349521,4.052453083,0.614498645,0.101179495,NE,Furnas,No,Yes
905.2626512,382.0000004,13.48995365,905.2626512,382.0000004,13.48995365,903.9667097,381.7491186,13.47966029,816.0626306,349.4621385,12.8385576,NE,Garden,No,Yes
154.5720947,189.6333079,4.885983378,112.7186667,168.0736661,2.584582275,27.88360769,40.82818661,0.591024827,5.208267033,8.271107134,0.112905899,NE,Garfield,No,Yes
243.7251894,114.9999994,10.39931737,243.7251894,114.9999994,10.39931737,243.7251894,114.9999994,10.39931737,243.7251894,114.9999994,10.39931737,NE,Grant,No,Yes
315.1004875,222.9999998,9.409091064,315.1004875,222.9999998,9.409091064,315.1004875,222.9999998,9.409091064,269.119454,182.8417514,8.19311456,NE,Hayes,No,Yes
1162.7779,621.0000002,47.50617817,1162.7779,621.0000002,47.50617817,1050.832477,544.1326731,46.09057028,277.2677751,122.0673548,7.889514504,NE,Hitchcock,No,Yes
389.6941653,354.0000017,13.28205157,389.6941653,354.0000017,13.28205157,143.5915528,114.8934448,4.394403266,21.20952154,11.27341533,0.649987217,NE,Holt,No,Yes
874.3639718,559.0000009,31.35714275,874.3639718,559.0000009,31.35714275,673.7264925,431.3398107,24.05381737,90.70231323,80.50299294,1.72054776,NE,Holt,No,Yes
1073.592241,678.000001,21.19106389,1072.277515,676.879413,21.19106389,516.2199831,337.299588,10.12525849,9.567655511,0.260198063,0.335094182,NE,Keith,No,Yes
400.8648654,179.0000006,14.31502877,400.8648654,179.0000006,14.31502877,400.4002873,179.0000006,14.29708866,159.697483,80.8225838,5.303217379,NE,Keya Paha,No,Yes
786.0567969,504.1496837,49.76908427,417.1412735,267.7804221,24.87425382,92.16286856,55.39269857,5.643026745,0.263406586,0.273498791,0.01208483,NE,Kimball,No,Yes
1049.795152,511.6602738,46.68904049,842.7488001,408.1201668,37.48094659,585.4304486,277.6766498,26.06813647,61.01458251,32.77327409,2.587626198,NE,Knox,No,Yes
1125.280287,861.9999988,70.91494132,1125.280287,861.9999988,70.91494132,1071.26289,807.2248147,68.55339867,546.8877298,325.5073888,38.85004562,NE,Knox,No,Yes
991.0661406,940.9999953,3.231292481,990.9471782,940.9532724,3.229226501,616.2579908,553.8120279,0.248399305,55.18967089,49.46368696,0.011612544,NE,Lincoln,No,Yes
539.3257013,998.9999988,18.00412125,538.3932832,997.1654855,17.998005,308.3354107,293.5496053,5.899260315,256.3021613,233.0120818,4.940504532,NE,Lincoln,No,Yes
199.1407604,191.999999,13.20312493,199.1407604,191.999999,13.20312493,199.1407604,191.999999,13.20312493,197.6502972,189.3247338,13.13079164,NE,Logan,No,Yes
136.427386,151.0000013,15.51470606,136.427386,151.0000013,15.51470606,136.427386,151.0000013,15.51470606,130.092534,143.4611548,14.77128793,NE,McPherson,No,Yes
1834.75915,1086.077134,62.18082217,1335.635237,814.7552931,37.84028687,1002.176025,608.4356499,31.11228446,21.98740586,18.34945219,0.432259252,NE,Morrill,No,Yes
1109.447296,532.8515695,11.67554985,1107.182181,530.3836083,11.66028071,741.0882927,358.4591473,8.327893713,140.5740785,72.62847672,1.962377654,NE,Nuckolls,No,Yes
674.6571624,734.9999995,65.83192981,674.6571624,734.9999995,65.83192981,669.4357708,732.2214495,65.83192981,222.0748742,187.8087459,12.53512979,NE,Perkins,No,Yes
864.8911272,1019.999996,50.88768626,864.8911272,1019.999996,50.88768626,762.8462833,803.533843,26.06624918,25.66189145,42.73116369,0.977908598,NE,Pierce,No,Yes
1300.165782,864.999999,37.67819921,1300.165782,864.999999,37.67819921,1054.066952,711.114352,28.78872428,6.572102307,4.107834016,0.009638355,NE,Pierce,No,Yes
529.3319848,495.0000021,23.34975378,529.3319848,495.0000021,23.34975378,391.0949462,412.464443,11.7262066,83.25116183,99.78164695,0.104050811,NE,Polk,No,Yes
1011.309961,822.9999992,26.1730068,1011.309961,822.9999992,26.1730068,1006.378613,816.6074149,25.87076046,21.62941455,22.82682247,0.034186292,NE,Polk,No,Yes
837.4172866,628.6064095,9.202040988,833.8679516,626.5746507,9.202040988,479.0708159,393.4063414,8.537678355,39.93675565,31.79111401,1.097997927,NE,Red Willow,No,Yes
380.7047369,217.1127125,7.224269566,308.2127615,179.3663438,5.279545915,163.4757949,86.52145277,2.726307725,52.83508661,31.37832679,0.85515119,NE,Rock,No,Yes
1261.454178,526.3946855,27.19175632,1170.174409,492.3627272,23.0980955,864.4526299,352.5965789,20.70670637,220.2512276,100.253389,0.069803452,NE,Sheridan,No,Yes
430.4429972,292.999998,9.039943619,430.4429972,292.999998,9.039943619,320.9106525,175.1293309,4.856866739,292.278408,146.1916817,3.736963577,NE,Sioux,No,Yes
941.1847886,339.0000011,37.92740839,941.1847886,339.0000011,37.92740839,941.1847886,339.0000011,37.92740839,601.9952103,243.8671767,27.22762252,NE,Webster,No,Yes
353.9946717,200.9999982,3.124999832,353.9946717,200.9999982,3.124999832,353.9946717,200.9999982,3.124999832,167.7890452,95.56605032,1.458966497,NE,Wheeler,No,Yes
857.8673654,537.4163412,49.70294134,844.4461035,527.2541367,49.70294134,112.1976226,28.69147442,8.813921749,22.63012285,10.99999987,3.414705857,NV,Churchill,Yes,No
1079.387951,1268.062081,30.93707371,1060.747979,1201.529037,30.85073562,19.42496607,18.14511782,0.846551769,0.386730773,0.401770301,0.017468274,NV,Churchill,No,Yes
685.8119018,121.0000012,74.1091212,685.8119018,121.0000012,74.1091212,680.6120405,119.010489,73.6069607,374.8076903,95.00000085,57.9162256,NV,Clark,No,Yes
362.733619,210.9999984,73.33333216,362.733619,210.9999984,73.33333216,362.6544437,210.9999984,73.33333216,362.2534183,210.9999984,73.33333216,NV,Clark,No,Yes
1424.41082,1542.000017,10.4347824,1424.41082,1542.000017,10.4347824,992.6599013,481.3899926,2.390775444,960.5786999,440.0000001,1.585839039,NV,Clark,No,Yes
521.4124341,469.9999893,56.39680504,521.4124341,469.9999893,56.39680504,513.7576562,465.0053332,54.9487551,19.64461361,10.73810188,4.040282762,NV,Clark,No,Yes
774.7192713,1266.309502,33.98950158,712.474259,1155.239957,33.88950995,44.57072263,52.64523613,4.667999473,1.788269177,3.332958484,0.165177847,NV,Elko,No,Yes
1467.331376,1554.730438,36.64668486,1079.002749,1221.933412,32.49153318,55.00372202,56.00000034,4.322941796,49.95887914,50.5387899,3.931509797,NV,Elko,No,Yes
1389.461843,703.5995192,78.70302225,1242.115397,636.017709,76.76028337,803.6883496,472.3380485,70.33098279,784.323496,457.0699067,70.3247055,NV,Elko,No,Yes
233.9774764,131.9999997,53.84348192,233.9774764,131.9999997,53.84348192,227.0940407,127.9999997,52.81544453,227.0940407,127.9999997,52.81544453,NV,Esmeralda,No,Yes
500.4981756,481.0000002,18.63500356,500.4981756,481.0000002,18.63500356,494.9581201,473.141395,18.48186897,477.6031036,451.8852621,18.1029693,NV,Eureka,No,Yes
1529.186464,1447.575393,43.48993311,1439.477366,1361.012462,43.48993311,657.3845756,401.9552676,43.48993311,601.455987,350.1141084,43.48993311,NV,Humboldt,No,Yes
647.4716179,555.0000036,39.63498261,638.3229861,505.4393296,35.25038692,270.8256052,180.8360732,16.0285375,155.4258726,79.43066236,5.825611343,NV,Humboldt,No,Yes
849.204248,856.9228905,20.46238314,623.6535092,559.3042803,12.11305092,242.5943383,204.3177422,3.31318688,159.5715657,114.7491883,0.646384348,NV,Lander,No,Yes
1020.007473,770.9999987,93.16389396,1020.007473,770.9999987,93.16389396,1020.007473,770.9999987,93.16389396,1020.007473,770.9999987,93.16389396,NV,Lincoln,No,Yes
732.5068062,240.1960191,44.38713803,629.6784154,218.6879399,37.37144362,580.1075356,205.0232365,34.43705298,154.4223424,27.61168504,11.15928915,NV,Mineral,No,Yes
369.8376527,581.7518407,26.64640711,345.5191714,561.9912824,24.75572877,228.9321398,214.3601998,18.14578377,163.851169,170.8049678,12.86785849,NV,Nye,No,Yes
748.4447404,578.3171373,122.5412852,558.8883452,463.1698183,87.1188101,14.53878944,8.572791017,1.78185591,8.155844193,3.000000034,1.158415843,NV,Nye,No,Yes
1543.107115,595.0000006,134.8971423,1543.107115,595.0000006,134.8971423,1543.107115,595.0000006,134.8971423,1537.414537,593.2886468,134.151481,NV,Nye,No,Yes
2517.291905,1120.084533,58.07032144,2505.295827,1111.544449,57.22919098,90.49945268,17.11841545,4.825708722,50.18767637,9.999999798,2.776349203,NV,Nye,Yes,No
1257.096013,879.720403,54.67738142,1078.90061,740.0341284,44.59659097,235.4634179,221.7797517,17.56171853,102.8275921,97.14369561,7.164596155,NV,Pershing,No,Yes
887.2429945,908.999999,35.22953417,887.2429945,908.999999,35.22953417,626.6962247,518.243745,27.16750236,239.9611133,148.863599,12.09030335,NV,Washoe,No,Yes
874.6840223,455.0000043,16.34636905,874.6840223,455.0000043,16.34636905,367.3763973,177.7498639,6.744739513,139.7747923,52.6717458,2.867412347,NV,Washoe,No,Yes
1689.66971,1099.281568,94.62019497,1106.469773,636.6197089,49.46497983,418.9264878,158.7151395,7.415032428,170.0796453,154.0034222,6.795516508,NV,White Pine,Yes,No
452.9620838,334.9999993,15.52592353,452.9620838,334.9999993,15.52592353,169.9912002,98.87303591,7.565116696,16.51708613,9.42036887,0.807136331,NH,Coos,No,Yes
1664.51378,590.0000015,23.9960076,1664.51378,590.0000015,23.9960076,1664.51378,590.0000015,23.9960076,1603.819939,570.9215718,23.20154983,NM,Catron,No,Yes
1314.424176,916.5526087,26.81128506,1164.478107,851.7697332,23.52009836,94.24655665,123.5076638,3.057116057,64.93510083,82.48454602,2.500394333,NM,Chaves,No,Yes
684.3750372,451.9999999,6.76288658,684.3750372,451.9999999,6.76288658,165.7628641,98.40752076,4.258233224,43.14403838,21.84370794,1.16193985,NM,Chaves,No,Yes
1433.076882,877.9999967,52.04917355,1433.076882,877.9999967,52.04917355,1338.820641,822.373095,47.91863527,8.456536526,2.159046648,0.522992557,NM,Chaves,No,Yes
1816.572474,893.0000052,76.56845621,1816.572474,893.0000052,76.56845621,1598.243137,823.9417443,60.00614417,8.282309814,3.509177142,0.798962715,NM,Cibola,No,Yes
1572.182985,619.9999974,195.7887597,1572.182985,619.9999974,195.7887597,1572.182985,619.9999974,195.7887597,1572.182985,619.9999974,195.7887597,NM,Cibola,No,Yes
1798.845488,1091.776072,59.8904842,1614.908581,1048.359432,57.10155329,685.2625207,316.4815549,25.60683387,156.618117,34.9999999,3.247254032,NM,Cibola,Yes,No
960.918271,671.3824129,100.5877902,470.0369196,348.8086767,63.92075657,22.03868209,14.0000003,0.752149659,20.68189743,13.74979773,0.685444438,NM,Colfax,No,Yes
2022.587239,994.6541795,95.44299732,1972.635006,959.1222955,89.69280467,1498.38093,706.2331208,59.24735387,1300.756854,613.3893405,54.72194777,NM,Colfax,No,Yes
1652.049667,1280.000015,36.86575332,1648.102869,1277.473017,36.59619095,161.8024951,137.4893484,10.59853777,97.4966473,75.77516979,8.766818809,NM,Curry,No,Yes
993.9147436,451.0000005,21.76182525,993.9147436,451.0000005,21.76182525,993.9147436,451.0000005,21.76182525,993.9147436,451.0000005,21.76182525,NM,De Baca,No,Yes
1452.351156,1326.999995,27.56169815,1452.351156,1326.999995,27.56169815,91.22243015,56.74472817,2.968875101,50.3745066,30.14207133,1.650587216,NM,Eddy,No,Yes
945.07332,625.0000009,44.74403975,945.07332,625.0000009,44.74403975,873.942759,580.4884524,42.86658382,12.19690413,8.986542466,0.286638132,NM,Eddy,No,Yes
1247.843447,1318.000005,11.45986639,1246.194504,1314.978881,11.45960307,240.5050735,173.2601608,3.8675658,56.05691842,39.58591275,1.290927351,NM,Eddy,No,Yes
683.2016128,443.9999972,42.11845299,683.2016128,443.9999972,42.11845299,432.3047494,234.9499833,32.98598381,264.2272795,147.6131015,23.41888794,NM,Grant,No,Yes
715.5626847,397.2710029,6.979033676,712.1112105,393.6265606,6.924309355,118.7485542,71.0912018,2.528526332,34.18893995,19.09155992,0.858627591,NM,Grant,No,Yes
1909.183084,724.4385737,46.10929873,1460.266618,500.3240648,28.63766719,732.5366233,319.082878,20.41495832,631.0843404,281.8940065,17.73428988,NM,Guadalupe,No,Yes
211.5217372,92.00000023,11.9595016,211.5217372,92.00000023,11.9595016,211.5217372,92.00000023,11.9595016,209.6709004,89.983736,11.88985109,NM,Harding,No,Yes
853.360101,520.4315251,30.87770636,818.6761362,500.782451,29.68436396,563.118036,358.6089903,19.65858795,233.7678137,140.7755662,8.46807166,NM,Hidalgo,No,Yes
298.5403154,230.2374424,7.456963752,42.62557426,39.3656841,1.147846915,9.502327181,9.761922666,0.256013599,4.098371227,3.443324993,0.127082633,NM,Lea,No,Yes
1569.074559,1269.999998,22.10483479,1547.377037,1254.237025,22.10483479,755.7423201,483.3217135,13.06485733,613.7770029,351.3693208,9.783255746,NM,Lea,No,Yes
850.5474763,289.9999976,52.30520687,850.5474763,289.9999976,52.30520687,817.8424068,282.6980809,49.89683514,195.3856087,92.85605042,9.208477505,NM,Lincoln,No,Yes
891.966401,510.7555504,40.19392776,847.4345046,468.2379503,38.89081694,123.7046518,66.16175349,5.81951667,63.92994766,35.08399976,2.998132167,NM,Lincoln,No,Yes
2503.037326,1385.328633,85.48268453,2460.002103,1348.176651,81.68554473,301.9028441,190.1204299,5.096880543,29.64321591,23.94399351,0.507381845,NM,Lincoln,No,Yes
3452.853605,1538.999996,120.8847047,3452.853605,1538.999996,120.8847047,1463.616729,688.5970426,47.30697843,1182.513088,583.0316745,34.45778748,NM,Luna,No,Yes
2804.893387,1130.000008,44.02882711,2741.87308,1100.850732,43.09374795,413.0812452,134.5792657,6.084478393,73.60850794,11.25278015,0.818664586,NM,Luna,Yes,No
4378.547825,1850.999994,129.4595747,4378.547825,1850.999994,129.4595747,4378.547825,1850.999994,129.4595747,4378.547825,1850.999994,129.4595747,NM,McKinley,Yes,No
1028.815422,526.0000051,49.29512904,1028.815422,526.0000051,49.29512904,1028.815422,526.0000051,49.29512904,1028.748882,526.0000051,49.28353404,NM,McKinley,Yes,No
2353.299377,933.0593783,135.832965,1853.265053,763.7075114,117.9593356,189.9446687,65.27764535,21.30987455,57.71071374,18.99999962,7.880369865,NM,McKinley,No,Yes
3805.430741,1964,335.093135,3805.430741,1964,335.093135,2684.946829,1342.06259,254.7636367,1.676887334,0.458175145,0.213288429,NM,McKinley,No,Yes
2475.644612,1113.999998,176.9873038,2475.644612,1113.999998,176.9873038,1985.113452,889.8678812,146.490832,259.971702,118.7518858,22.38178769,NM,McKinley,No,Yes
3811.518315,2139.090259,275.8089084,3806.454902,2137.664913,275.617444,2899.126788,1722.301321,243.1313045,465.2316595,324.6620776,56.06785065,NM,McKinley,No,Yes
2978.618087,1550.000006,225.8528604,2976.816176,1549.321147,225.6178175,670.2221352,325.4194651,57.8580274,0.018686837,0.010174928,0.001978142,NM,McKinley,No,Yes
1732.580679,716.000002,133.6448487,1732.580679,716.000002,133.6448487,1415.622437,569.2833812,93.1171465,1316.396346,522.7678674,78.70529953,NM,McKinley,No,Yes
1197.132992,610.9999977,149.7396374,1197.132992,610.9999977,149.7396374,1197.132992,610.9999977,149.7396374,479.6431246,170.2383308,49.23988708,NM,McKinley,No,Yes
4020.26616,1940.999999,314.7616251,4020.26616,1940.999999,314.7616251,3831.004052,1878.639727,289.9547836,126.6201827,62.99755689,4.598662503,NM,McKinley,No,Yes
208.2922693,244.9999996,30.38043471,208.2922693,244.9999996,30.38043471,208.2922693,244.9999996,30.38043471,149.4917165,191.3977399,21.66646882,NM,McKinley,No,Yes
1986.216166,1010.334512,108.5201189,1925.850093,974.7574122,103.290495,739.2898383,328.0266234,33.29643808,244.2168466,96.31825486,9.869312333,NM,Mora,No,Yes
767.3346121,478.0000007,20.80378238,767.3346121,478.0000007,20.80378238,500.1200224,364.4801151,19.3457882,18.34621472,66.55606902,0.767268444,NM,Otero,No,Yes
7628.965809,3120.999995,74.19929904,7628.965809,3120.999995,74.19929904,553.8191878,103.9990642,9.920418814,460.1566902,72.31967455,9.029374228,NM,Otero,No,Yes
2645.249563,1293.999995,225.9364638,2645.249563,1293.999995,225.9364638,1590.288658,763.2216083,166.7712031,30.33836437,14.98484967,1.273093136,NM,Otero,No,Yes
1221.033731,554.9999999,50.35145736,1221.033731,554.9999999,50.35145736,947.8955607,440.9821715,50.35145736,654.2968343,325.4845672,39.72880655,NM,Quay,No,Yes
1457.448739,731.999999,36.28714507,1457.448739,731.999999,36.28714507,497.3984213,152.059557,31.00339163,1.030719469,0.167188343,0.129070497,NM,Rio Arriba,No,Yes
3293.090811,1776.507122,180.1321169,3209.684972,1734.560307,169.6707122,598.139973,332.1102532,13.6393821,8.415743589,3.993785858,0.252414048,NM,Rio Arriba,No,Yes
1985.035118,1045.999999,122.2005132,1985.035118,1045.999999,122.2005132,1872.597659,975.6346269,118.1433161,954.4745292,396.3612137,102.1753844,NM,Rio Arriba,No,Yes
1552.061577,703.5771977,98.02798594,1501.382062,669.9960323,96.25550035,876.0666258,374.5425318,70.05715214,437.9319633,177.9362552,29.48273155,NM,Rio Arriba,No,Yes
1360.401491,987.2709924,54.68865504,826.0314715,618.7264833,23.53723626,165.1256329,78.9094398,2.926935818,150.6947869,72.96502425,2.669748672,NM,Rio Arriba,No,Yes
1286.483234,982.188232,3.618181748,1215.580493,930.6477843,3.618181748,195.2711705,212.3390348,2.544764993,93.92834324,90.35616546,1.287676033,NM,Roosevelt,No,Yes
765.1549219,464.0000034,14.15864029,759.7367774,464.0000034,14.15864029,757.3038721,463.3373556,14.15864029,37.58802612,33.82364327,0.024985438,NM,Sandoval,No,Yes
1019.590618,571.0000039,48.77110509,1019.590618,571.0000039,48.77110509,1019.590618,571.0000039,48.77110509,363.1146614,204.7770708,7.674246266,NM,Sandoval,No,Yes
2428.109003,1204.999989,74.18154089,2428.109003,1204.999989,74.18154089,2428.109003,1204.999989,74.18154089,40.62246204,20.2342272,1.480085242,NM,Sandoval,Yes,No
797.1540905,525.0000009,111.9837074,797.1540905,525.0000009,111.9837074,797.1540905,525.0000009,111.9837074,796.7444676,525.0000009,111.7633665,NM,Sandoval,No,Yes
2100.799226,914.9999957,148.4364134,2100.799226,914.9999957,148.4364134,2100.430966,914.8983946,148.4076312,1634.145925,689.9006651,122.5303721,NM,Sandoval,No,Yes
1629.569873,805.9999933,103.5822689,1608.413332,794.6300281,103.5822689,387.4398263,149.2275052,40.8502899,34.86792005,18.1965517,3.297538757,NM,San Juan,No,Yes
3161.423531,1438.000006,297.4804432,3161.423531,1438.000006,297.4804432,3161.423531,1438.000006,297.4804432,2824.753563,1276.634343,271.2592145,NM,San Juan,No,Yes
976.8984604,547.0000053,120.9768969,976.8984604,547.0000053,120.9768969,976.8984604,547.0000053,120.9768969,976.8984604,547.0000053,120.9768969,NM,San Juan,No,Yes
3258.716863,1824.999998,154.4830314,3244.666483,1811.926764,154.3319291,2143.844921,1043.000005,134.1745469,1660.943798,716.5686894,108.4746087,NM,San Juan,No,Yes
1726.282614,1012.00001,108.7098579,1726.282614,1012.00001,108.7098579,888.1218304,481.8188426,68.46431864,222.533035,114.980882,28.7497015,NM,San Miguel,No,Yes
1483.654574,532.0000025,10.90692108,1483.654574,532.0000025,10.90692108,1217.814725,435.0395813,10.90692108,569.6526685,189.6484609,6.143654705,NM,San Miguel,No,Yes
527.6100333,214.0000007,69.40565734,527.6100333,214.0000007,69.40565734,311.0890764,134.3302552,44.77318186,8.009314723,3.464491215,1.156381564,NM,Santa Fe,No,Yes
933.7705748,491.9999946,58.78124996,933.7705748,491.9999946,58.78124996,738.4916023,374.9331763,32.26670998,187.4643077,58.18680612,11.4230111,NM,Sierra,No,Yes
1153.63319,560.9999975,54.75333277,1153.63319,560.9999975,54.75333277,1153.63319,560.9999975,54.75333277,1153.63319,560.9999975,54.75333277,NM,Socorro,No,Yes
642.0427543,409.9999959,51.36274426,642.0427543,409.9999959,51.36274426,613.3228032,374.3150014,51.36274426,273.6805274,168.6590306,21.52272944,NM,Socorro,No,Yes
1651.397611,539.9999998,81.12189485,1651.397611,539.9999998,81.12189485,1260.408835,404.7672788,66.54124552,221.0164208,65.94271581,13.0269934,NM,Taos,No,Yes
2661.448116,1203.999992,99.436376,2656.473514,1203.999992,99.18720775,738.3546357,251.1961885,52.55340326,48.91637381,21.87351198,3.270367668,NM,Taos,No,Yes
1516.319243,851.6920533,59.04773196,1307.693318,720.8653675,49.46262898,20.62675621,5.999999923,1.345749598,0.219287015,0.015257259,0.022901039,NM,Torrance,No,Yes
3209.648299,1431.285372,84.43972215,2807.263309,1242.597875,73.52575379,498.4051562,254.6585482,27.97547099,11.73755019,6.935650674,0.304760188,NM,Torrance,No,Yes
